GENES	SRR17478179	SRR17478168
FAM186A	1.41626154423285	0.0604080265137566
FAM186B	0.410962536190038	2.86187367137347
FAM187A	0	0
FAM187B	0	0
FAM189A1	0	0.203377542369458
FAM189A2	0	0
FAM189B	1.85701442240423	1.43173052135204
FAM192A	77.9553729044141	257.42138070342
FAM193A	19.1052289297491	31.9106237431214
FAM193B	46.6364251705913	42.8111555556559
FAM196A	0.0644533235639032	0
FAM196B	11.7381306754908	2.92868653769709
FAM197Y1	0	0
FAM198A	0.780114961965321	0
FAM198B	10.9909390352584	62.1198192789722
FAM199X	5.01511057879642	4.8435732756396
FAM19A1	18.6224827084066	4.19051785640603
FAM19A2	16.6189076133749	3.57785886677225
FAM19A3	0	0
FAM19A4	0	0
FAM19A5	0	0
FAM200A	0.248908182298175	1.38041474074359
FAM200B	16.5866070770869	5.02389160381308
FAM204A	35.8836827109251	75.8698971421557
FAM205A	0	0
FAM206A	2.40266805357218	9.9126862395337
FAM207A	11.8912772139911	5.10742559552236
FAM208A	27.4949567066013	53.7565614331318
FAM208B	55.6394011424201	24.8336959046373
FAM209A	0.254277502821659	0.801243994947888
FAM209B	1.42303965430907	1.24951765871184
FAM20A	1.67528507582491	7.383267006769
FAM20B	8.23559148108622	3.13607592367733
FAM20C	11.2269413234983	1.54318271160212
FAM210A	5.58205976120982	4.99571264222121
FAM210B	312.207139497225	1.27080200181833
FAM212A	0.6522049808793	1.23402247241536
FAM212B	8.97283598570263	3.98277300778595
FAM213A	1.14011851614094	4.49539490645542
FAM213B	9.49845566820968	1.58045880331877
FAM214A	25.3035815535061	36.3796298629622
FAM214B	29.6086291557516	4.99010621898591
FAM215A	0	0
FAM216A	2.40716927136488	4.95628749393389
FAM216B	0	0
FAM217A	16.2452359469129	0.324690700401702
FAM217B	3.5952444557506	5.95857138953958
FAM218A	0.190948056893482	0
FAM219A	11.9740381958993	3.33244252444761
FAM219B	17.1357020854215	5.74623198279035
FAM220A	0.937770227797524	1.79814941519808
FAM221A	0.810949580466939	5.8211059820182
FAM221B	0.401925556724359	0.908372565577127
FAM222A	0	0.0317415926833561
FAM222B	10.114804101347	3.9996523316838
FAM227A	0.45233709333156	0
FAM227B	5.02519799260451	3.11208135431661
FAM228A	0	0.182687445966222
FAM228B	21.327405208801	26.7904448807143
FAM229A	8.02287627388592	1.91275531883107
FAM229B	0.242352354582088	0.590785691061808
FAM230A	0.295420766156015	0
FAM231A	0	0
FAM231B	0	0
FAM231C	0	0
FAM24A	0	0
FAM24B	5.8638236793882	4.66171072007424
FAM25A	0	0
FAM25C	0	0
FAM25E	0	0
FAM25G	0	0
FAM26D	0	0
FAM26E	0.226863179041196	0.0253621236802312
FAM26F	10.2739807998198	27.7488789322032
FAM27B	0	14.4108895721894
FAM27C	3.73667160738525	1.60641978657621
FAM27D1	5.93896412856021	0.506410799565596
FAM27E2	0	0
FAM27E3	0.134014485496566	8.65786241904919
FAM32A	42.4745859826772	65.452787573366
FAM35A	7.61430327306731	28.4971381002085
FAM3A	23.8027400693348	8.00717978077298
FAM3B	0.223736206920946	0
FAM3C	9.52861397761152	30.8358087541028
FAM3D	0	0.285827237354444
FAM43A	0.907209407094907	0.735153721761605
FAM43B	0	0
FAM45A	21.8136262441192	204.607083570502
FAM46A	5.86593385990163	3.58822847174403
FAM46B	0	0
FAM46C	422.675915424346	3.40801841043566
FAM46D	0	0
FAM47A	0	0
FAM47B	0	0
FAM47C	0	0
FAM47E	1.67662928334058	0.210790702156165
FAM47E-STBD1	0.44121468994368	0.8857948540181
FAM49A	32.6586254954507	64.1430868335819
FAM49B	150.016391460914	233.158041156493
FAM50A	193.960262228143	138.891733925232
FAM50B	0.261675900835276	0.617064148585367
FAM53A	2.42100634828316	0.327718916478556
FAM53B	27.280789154521	17.858877314366
FAM53C	19.487209150375	19.1817300361516
FAM57A	0.855090201275062	0.119189607941074
FAM57B	1.99342219804182	0
FAM58A	4.9906835497072	12.5219719578701
FAM60A	31.6680797281078	25.4696421743822
FAM69A	3.8893345315615	5.44018339842987
FAM69B	2.82745414950996	0.382046361086737
FAM69C	0	0
FAM71A	0	0.152545028143882
FAM71B	0	0
FAM71C	0	0
FAM71E1	0	0
FAM71E2	0	0
FAM71F1	0	0
FAM71F2	1.43497426456802	1.75928228898621
FAM72A	2.42365871752637	8.74955007248727
FAM72B	0.0860741880472229	9.43947320841995
FAM72C	0	0.134624962548941
FAM72D	0.172072079176238	1.38437774215958
FAM76A	10.3579719918855	11.2550621362854
FAM76B	28.6053712404616	91.6548531908211
FAM78A	13.3414938906421	12.1974440647844
FAM78B	0.181475524154569	0
FAM81A	0.116614132230881	0.881954229434606
FAM81B	2.62705158277163	5.03485559116087
FAM83A	1.66871873475396	0
FAM83B	0	0
FAM83C	0	0
FAM83D	0.437187348962222	0.482981470071336
FAM83E	0.218794930131502	0.325252385641764
FAM83F	2.04406052273267	0
FAM83G	1.15810130926649	0.406978402107308
FAM83H	0.492570200515642	0.707260758354777
FAM84A	0.30479567488541	0
FAM84B	2.23110662306112	0.154675090527691
FAM86B1	1.34704326785977	6.24613523826427
FAM86B2	0	0.338567310632016
FAM86C1	0.168931589885439	1.95025662733479
FAM89A	2.09062867718055	0
FAM89B	16.9149967285192	2.2966970284211
FAM8A1	3.97038348617109	1.92320212160516
FAM90A1	0.111406116609277	4.61170716643243
FAM90A26	0	0
FAM91A1	33.1376079357493	52.6828804242034
FAM92B	0.221228020830255	0.332538013030969
FAM96A	50.8218277905873	36.0862646468788
FAM96B	15.8102083414228	38.089425375862
FAM98A	4.52961421401044	23.2510012141794
FAM98B	3.91397633347165	10.9315208555343
FAM98C	8.55966885453667	4.11699135906328
FAM9A	1.13012112336948	0
FAM9B	0	0
FAM9C	0.119411285389745	0.283534367654676
FAN1	20.1922677700073	18.1771654813948
FANCA	7.84610998175971	37.7709621909685
FANCB	1.41966186357975	4.6625437508409
FANCC	2.0209201961929	8.0401226201026
FANCD2	12.9565657768573	62.1142010562767
FANCD2OS	0	1.58365932380502
FANCE	1.60828797095454	6.38018806877037
FANCF	1.03465229484308	5.55461930409044
FANCG	12.0405773665164	13.9134996546556
FANCI	12.2199306948949	31.158138748423
FANCL	28.2395155023924	60.0417073393916
FANCM	4.70886406093879	8.06712557018217
FANK1	1.41944769152194	0.968891708084026
FAP	0	0
FAR1	35.7209570042294	85.7093267374728
FAR2	8.51648128890245	8.97385378186811
FARP1	5.74627220647517	0.517985043002711
FARP2	21.0975352102667	18.6558758914738
FARS2	6.00150507287305	24.841031730949
FARSA	23.8864924580542	32.7120436785088
FARSB	2.76214368714249	8.60052710927865
FAS	10.5206326248728	60.6621012232029
FASLG	2.2563852338949	4.76922324462362
FASN	27.5423324441588	16.499847178901
FASTK	16.1240094557092	10.0009937417469
FASTKD1	3.34578282041385	8.73180678850291
FASTKD2	4.44133071953244	30.0229945859006
FASTKD3	3.45167354845279	9.10787540763865
FASTKD5	4.96628355495908	7.84306607177528
FAT1	1.33407952031155	0.0166036599071952
FAT2	0.0537351084635418	0.555117321590263
FAT3	0.0769208107240414	0
FAT4	0.0609014617160746	0.66888246110908
FATE1	0	0
FAU	1279.13342355764	542.095898845584
FAXC	0.0170484562590693	0.0142503886932056
FAXDC2	41.8006108476754	33.9057786665533
FBF1	9.18528628294395	3.19501675101057
FBL	50.4346814809516	81.274420175807
FBLIM1	0	0
FBLL1	0	0.0606993159365615
FBLN1	1.93595019268472	0.0373762182159645
FBLN2	0.534581566580788	0.925636927420495
FBLN5	0.541029256932485	0.573309682421147
FBLN7	5.67542135628138	0.518299125449751
FBN1	0.0489401174975907	1.62534627272931
FBN2	1.45304180615853	13.5265758577283
FBN3	0	0.00906521989085716
FBP1	10.613396952296	46.0280703315995
FBP2	0	0
FBRS	54.5263300339746	19.1062023655501
FBRSL1	56.9162694186135	23.668114507378
FBXL12	9.16361883273385	1.0397268648212
FBXL13	2.44331568731976	1.02615958849121
FBXL14	4.53522098616323	1.93147816016645
FBXL15	9.92442250101014	1.04909659544564
FBXL16	2.85594834502647	0.0780442646878746
FBXL17	10.4933074053262	23.2177844515407
FBXL18	4.32554113470502	0.956372232505001
FBXL19	4.81295378370244	2.65474016422482
FBXL2	3.29104053255366	1.2247322799484
FBXL20	12.5494192365569	23.1274603093737
FBXL22	0.334262505918291	0.598310102514421
FBXL3	32.2591047334814	9.51850259304215
FBXL4	6.22543802972087	10.6205677007806
FBXL5	63.5405976493166	105.789962093778
FBXL6	2.48120882209109	3.44746255290984
FBXL7	0	0
FBXL8	4.89530008630314	1.53620913156851
FBXO10	0.807215387007488	0.90902474455031
FBXO11	24.1050082135566	95.2257278408151
FBXO15	4.31887116199319	0.35757533611586
FBXO16	0.772344090807697	0
FBXO17	1.11119852975214	0
FBXO18	21.2487532991021	27.5584537972004
FBXO2	2.2276747636496	0.150406825394276
FBXO21	54.1457195532976	19.4003069981935
FBXO22	12.0860446225185	50.2462264936357
FBXO24	2.46857927907515	3.4292186364289
FBXO25	7.15594443044712	11.5167439633009
FBXO27	3.93827419848674	0.0415773253315461
FBXO28	9.31089891921606	16.7502583981236
FBXO3	9.27924470960685	27.2140119915903
FBXO30	1.8541052269206	2.48727520230085
FBXO31	12.1417443766259	6.33218704511487
FBXO32	17.0934999770609	9.79930084807935
FBXO33	21.8102250236276	22.8847390223749
FBXO34	16.40610529552	7.14662410377701
FBXO36	0.225962034337954	0.0943424125964882
FBXO38	18.9478229806181	131.647602322028
FBXO39	0.126636363238772	0.488229292555776
FBXO4	7.85401226985323	8.91861597301818
FBXO40	0.300970315620147	0.0702619393122288
FBXO41	8.59806477686739	1.37923398068459
FBXO42	7.80052933171581	15.238112187854
FBXO43	0.167435689678057	0
FBXO44	16.7559041368853	10.6669046979942
FBXO45	1.36538141237996	0.532565794874552
FBXO46	6.95046151025348	2.98473159948865
FBXO47	0	0
FBXO48	0.790117668171308	0.66865100337489
FBXO5	0.61476392036743	1.95347546364408
FBXO6	2.73681100762651	9.13693651353749
FBXO7	518.137523093261	125.682493947407
FBXO8	5.00419020690096	11.2354821144314
FBXO9	233.980271218526	54.8694309770484
FBXW10	0.459355508661977	0.132870306701183
FBXW11	55.1379390752722	16.6578326848532
FBXW12	1.14610136601655	0
FBXW2	21.5126880693268	58.5204140714202
FBXW4	31.953924329884	86.8146907284509
FBXW5	23.1836326314978	21.7112523802164
FBXW7	229.589617122334	55.8788383710912
FBXW8	5.08391297688895	5.54595334200742
FBXW9	1.826515179923	1.35484178158919
FCAMR	0	0
FCAR	19.5418996224148	48.4695237133036
FCER1A	8.19558065626227	57.6698788048379
FCER1G	187.106687290659	1088.96454571418
FCER2	7.86276539026693	12.7011047774379
FCF1	11.7911615393687	64.4994408434825
FCGBP	4.02289018421333	25.7374949413636
FCGR1A	7.35266792374369	70.9982055506494
FCGR1B	2.14492414745872	52.2292151248259
FCGR2A	74.2040156421817	2019.29864193144
FCGR2B	5.81270474418896	109.972814439058
FCGR3A	129.19678792494	794.439544581003
FCGR3B	12.1665769208316	6.71264060796046
FCGRT	66.9093904487739	73.4384050175404
FCHO1	62.1889819732326	33.1068887568559
FCHO2	24.8929239046074	37.4778927415091
FCHSD1	50.2793386792355	36.8190940228595
FCHSD2	46.0837531240929	73.5005187220344
FCN1	671.955970103392	1229.10121427218
FCN2	0	0.107020846455179
FCN3	0	0
FCRL1	24.415252629852	14.0598607182483
FCRL2	2.17438557162338	6.93400659499756
FCRL3	5.37569762416739	21.9978586505777
FCRL4	0	0.0795062743851944
FCRL5	6.08663621298833	4.9154681723309
FCRL6	6.15517874157414	18.6481168475443
FCRLA	1.17760418331562	7.79146754912811
FCRLB	0	0.26947392083009
FDCSP	0	0
FDFT1	41.9318370412694	75.4746266211573
FDPS	20.6625706849058	56.897636219773
FDX1	3.60025331839279	3.10203562736538
FDXACB1	0.758364332644734	2.49009312559459
FDXR	6.06788789743737	2.07661993263535
FECH	527.016677577523	50.7837968497301
FEM1A	6.68868648350085	3.4771165487843
FEM1B	11.0928660107343	39.9219276774186
FEM1C	4.05889091510785	3.79868813235774
FEN1	2.43236978299104	2.60436079702867
FER	9.19290753749706	33.469955285259
FER1L6	0	0
FERD3L	0	0
FERMT1	0	0.0162563104985947
FERMT2	0.0347978529064771	0
FERMT3	107.855415736208	93.7491142458501
FES	34.4030972679172	67.3467087991957
FETUB	0	0
FEV	0	0
FEZ1	0	2.66113984846968
FEZ2	13.8852847956322	54.6527575445774
FEZF1	0	0
FEZF2	107.973806625412	0.186718283763863
FFAR1	0	0.0760569300510576
FFAR2	8.05742015417687	1.25694031559198
FFAR3	0.374902329745103	0
FFAR4	0.22377436984943	0.165317278361667
FGA	0	0
FGB	0	0
FGD1	0.374834143129224	0.789713166795029
FGD2	31.6476057204502	49.8289954364786
FGD3	38.4164790634612	103.839449044921
FGD4	14.8069699509347	70.3735425062644
FGD5	0.489356117740745	0
FGD6	5.08787651167538	9.98046835207833
FGF1	0	0
FGF10	0	0
FGF11	0.798717592455915	0.218315249281541
FGF12	0.110308672551512	0.0154615394511839
FGF13	2.36819326104182	0.00509306056334416
FGF14	0	0
FGF16	0	0
FGF17	0.248537496424496	0
FGF18	0	0.0449118905079312
FGF19	0	0
FGF2	0	0.0369759835642298
FGF20	0	0
FGF21	0	0
FGF22	0.125078734619218	0.220424825078091
FGF23	6.60506025503998	0.228158172586186
FGF3	0	0
FGF4	0	0
FGF5	0.234042298510358	0
FGF6	0	0
FGF7	0	0
FGF8	0	0
FGF9	0	0.406566499597929
FGFBP1	0.159980219166568	0
FGFBP2	4.7508198564139	7.25955108409871
FGFBP3	0.56501622702495	0.102747154411232
FGFR1	9.41446207309146	13.3393976432968
FGFR1OP	8.27847845942135	14.9533011394966
FGFR1OP2	80.5742721314371	38.1877475630982
FGFR2	0.338845277306629	0.425534908634889
FGFR3	0.054045252432241	0.0227634475719848
FGFR4	0.830787079582543	0.0362016991040772
FGFRL1	9.23442928160678	1.20479584574529
FGG	0	0
FGGY	14.9369150171422	12.3264443059125
FGL1	0.106410771137639	0.138070101027415
FGL2	176.055138764568	491.896527347772
FGR	140.794668205603	327.316827180147
FH	4.74043115989336	23.2671842613858
FHAD1	4.01751470586771	1.56386515606151
FHDC1	0.480652561815265	0.0513209361734555
FHIT	25.5614969774948	12.8697378818539
FHL1	9.4441677074707	7.74152721899399
FHL2	3.94442165746147	0.347887608885154
FHL3	10.3104065706327	3.34113038140117
FHL5	0	0
FHOD1	16.5488496203292	10.359361678146
FHOD3	0	0.157852682316938
FIBCD1	0	0
FIBIN	0	0
FIBP	6.56458534069387	58.3999746459836
FICD	2.41530210231164	3.05634918105177
FIG4	22.0770239321008	120.964434258551
FIGLA	0	0.605004196655638
FIGN	0.164705221227234	0
FIGNL1	1.8913615527683	2.15461915396581
FILIP1	0.0769956057344105	0
FILIP1L	3.41217991310265	1.10225165778796
FIP1L1	104.181588010515	204.295232940419
FIS1	122.639095602287	58.3009199614984
FITM1	0	0.923859611507811
FITM2	0.908884034335099	0.853799553267373
FIZ1	1.15582772118021	1.17636426146817
FJX1	0	0
FKBP10	0.794317002488416	0
FKBP11	11.8941096344993	16.5386415302426
FKBP14	1.41124967777498	1.36486121515889
FKBP15	19.3929178743513	78.2828696632349
FKBP1A	90.19183509889	224.939844100049
FKBP1B	1.96615055550604	0.885597178801972
FKBP1C	0.142855766370858	0.0616262322554264
FKBP2	22.862858159116	11.9893532506179
FKBP3	9.7348890039993	31.608534334205
FKBP4	7.86274436202764	29.2334075947755
FKBP5	25.5762739483386	46.1538498369996
FKBP6	0	1.35246750823144
FKBP7	0.158506847576767	1.13627431664068
FKBP8	6783.66028652282	30.117531367368
FKBP9	2.07197693430363	6.63525462752012
FKBPL	0	2.51450472589514
FKRP	8.6116972895825	3.29305026188139
FKTN	3.10421581344064	14.7219561493733
FLAD1	8.31416829539325	30.9072735681344
FLCN	31.6337611339927	15.023538929057
FLG	0	0.340373115111538
FLG2	0	0.0812399009546406
FLI1	29.3912400113572	287.28242271177
FLII	146.024700294215	131.426770207314
FLNA	334.210476826941	581.864524576512
FLNB	13.3634869278879	14.0518815316931
FLNC	0.0217321618419162	0.0364411615313016
FLOT1	59.6312982568548	124.997853908877
FLOT2	66.9205225896746	99.7495203319532
FLRT1	0.407009514758483	0.0214552907882471
FLRT2	0.0708748807192063	0.00722395055100882
FLRT3	0	0
FLT1	1.01207862002687	1.3287434974953
FLT3	2.14526658244595	8.34026604744044
FLT3LG	52.423304855803	48.3507039221807
FLT4	4.02851783288508	2.60558958524587
FLVCR1	6.93127914333714	24.9492402567741
FLVCR2	6.84729095508713	43.1531766878232
FLYWCH1	10.0774336305035	9.59561688606053
FLYWCH2	3.52493714600365	8.50750714930497
FMN1	5.70591008540774	15.2450780345401
FMN2	0.100994140517234	0.029739741060866
FMNL1	167.976271366454	224.10380913139
FMNL2	2.67178891156408	5.54588604831683
FMNL3	7.95095140939665	13.8288167859867
FMO1	0	0
FMO2	0	0
FMO3	0	0.127560074745625
FMO4	0	3.68937333082069
FMO5	6.81659796649471	10.19248824947
FMO6P	0	0
FMOD	0	0.025850138609821
FMR1	51.2854907709307	73.6490519065675
FMR1NB	0	0
FN1	7.47513184218916	13.1981788596326
FN3K	8.73615783893529	3.47777998859684
FN3KRP	10.4983973709917	10.3138475362418
FNBP1	105.926360802411	194.475475760107
FNBP1L	8.54061394405528	9.67818536526324
FNBP4	122.488371641131	141.684849454202
FNDC1	0	0
FNDC3A	11.0984643722032	73.9553589475421
FNDC3B	32.5077444347343	293.686115679764
FNDC4	0	0.142450974554369
FNDC5	1.58283063308795	1.07473722139074
FNDC7	0	0.0770073177579735
FNDC8	0	0.0673394123179855
FNDC9	5.55165664083027	2.07930855978566
FNIP1	20.6611513819982	27.055043536468
FNIP2	7.92715217778403	13.7706321647179
FNTA	28.7271759661832	71.0843633179282
FNTB	10.0674129014035	16.3121494734589
FOCAD	3.35483857372752	8.4007923806038
FOLH1	0	0
FOLR1	0.457406032287297	0.299931777827102
FOLR2	1.31341448199207	6.26843441364024
FOLR3	12.4035960006783	11.9888376941174
FOPNL	7.9017008475488	32.5391556048901
FOS	195.274389533618	852.772785864902
FOSB	25.0084491536552	47.6602720133856
FOSL1	13.432999127625	1.33173874509067
FOSL2	88.4210542169547	71.4076686637438
FOXA1	0.790689895057867	0.299494911529277
FOXA2	0	0
FOXA3	0	0
FOXB1	0	0
FOXB2	13.0007695764384	0
FOXC1	0.102372291150059	0.496509401299969
FOXC2	0	0
FOXD1	0.09110708121483	0.0387409505419983
FOXD2	0.0427112551179975	0
FOXD3	0	0
FOXD4	0.424008107677306	0.254710689091611
FOXD4L1	0	0.981482547536548
FOXD4L3	0	0.056162147386286
FOXD4L4	0	0.965389044353912
FOXD4L5	0	0
FOXD4L6	0	1.29752682273315
FOXE1	0.175080400577228	0
FOXE3	0	0
FOXF1	0.0574233435431278	0
FOXF2	30.1243662846798	0
FOXG1	0	0.0171592127383556
FOXH1	0	0.0348710206416318
FOXI1	0	0.582556631908261
FOXI2	0.0630238076829935	0
FOXJ1	0	0.0329072930656289
FOXJ2	7.41831481346703	13.2928266105665
FOXJ3	22.3644170008588	56.8783367691936
FOXK1	12.9500201105675	2.79762529162175
FOXK2	16.7194002668648	41.6354741352054
FOXL1	0	0
FOXL2	0	0
FOXM1	2.15814093643961	2.87504329083423
FOXN1	0	0
FOXN2	22.855883299113	57.9988052089098
FOXN3	81.6835872687595	76.7576801448472
FOXN4	0	0
FOXO1	8.34598020532554	17.8858095789359
FOXO3	165.756742950922	20.080176795933
FOXO4	119.668216763717	9.65154330473404
FOXO6	1.458505706013	0.0627296588393445
FOXP1	234.997322616838	254.753012345795
FOXP2	0.645688202767021	0.0666303864569801
FOXP3	3.35777480355225	2.65550264515457
FOXP4	6.4632788664263	3.57486606128662
FOXQ1	0	0
FOXR1	0	0
FOXR2	0	0
FOXRED1	11.6563052345286	40.1870258802868
FOXRED2	0.939555996217782	1.86075194865821
FOXS1	0	0
FPGS	43.2489477364755	26.0630131506505
FPGT	6.34666602283235	8.21455844860492
FPGT-TNNI3K	0.113716801819174	4.30007157767926
FPR1	41.5289908150398	128.5870632947
FPR2	6.40617611712662	29.312491248503
FPR3	0.933069256262278	1.74655618378868
FRA10AC1	9.01748019620909	11.3321231804576
FRAS1	0	0
FRAT1	6.49786909258934	1.41041334543683
FRAT2	27.6797108955679	0.318969379973345
FREM1	0.0970157368432045	0.281648380572044
FREM2	0.0121758016387771	0
FREM3	0	0
FRG1	27.2014839149121	231.032906136102
FRG2	0	0
FRG2B	0	0
FRG2C	0	0
FRK	2.12979542979913	0.020741380707763
FRMD1	0.257508106582782	0
FRMD3	13.1829969604241	10.6647936297973
FRMD4A	9.47491581608081	0.34867289640641
FRMD4B	19.1196367316461	57.6070457633529
FRMD5	0.0490423974214087	0.738788395090409
FRMD6	0.361738558110926	0.162524302575644
FRMD7	0	0.464536757900713
FRMD8	21.5511459214455	7.93831649197761
FRMPD1	0	0
FRMPD2	0	0
FRMPD3	0.707291956588489	0.989808785020263
FRMPD4	0	0
FRRS1	1.99046343959951	6.50736093344954
FRRS1L	0.134952426941858	0
FRS2	8.59138593854377	10.6664480709584
FRS3	3.12154122150517	1.31327436036937
FRY	10.8191793529126	86.4324343459266
FRYL	66.050614056666	87.8583523747533
FRZB	0.0641750200413853	0
FSBP	0.190383339546117	1.73488154250672
FSCB	0	0
FSCN1	1.9344798249106	0.669994163731559
FSCN2	0.638201192190918	0.829803247295282
FSCN3	0.336583554292275	1.57272274235541
FSD1	0.351879884866674	0.694632337546822
FSD1L	2.50751572914574	8.30730679170647
FSD2	0.427050972958587	0.148952413371701
FSHB	0	0
FSHR	0	0
FSIP1	0.0728082866800123	0.154215159860104
FSIP2	8.14667914230186	0.417836564699726
FST	0.163393423681198	0.0346314225416441
FSTL1	2.36268426308933	4.40616903530742
FSTL3	3.09705186324065	0.434548220126508
FSTL4	0.567360705161219	0.147724574863837
FSTL5	0	0
FTCD	0.229641708542859	0.751933729126537
FTCDNL1	3.78905409764923	0.675937987491728
FTH1	2068.38713426379	8264.12746952043
FTHL17	0	0
FTL	2894.49180589197	3287.17468016443
FTMT	0	0
FTO	21.5842529265071	99.8809472161256
FTSJ1	11.9141783065095	36.1073848259417
FTSJ3	25.2288916766858	24.2101791594294
FUBP1	68.198120492696	130.216105157829
FUBP3	15.0394592767398	27.8289584240133
FUCA1	6.52289087718269	22.5868016341684
FUCA2	6.67598785272433	15.0584882328831
FUK	10.7479994347114	4.30554855146091
FUNDC1	4.00010624229969	8.26036835713313
FUNDC2	50.7378681385862	98.0364346188706
FUOM	5.34641943275905	12.9373883918181
FURIN	91.6064505521316	32.3309524672429
FUS	71.9383681426453	559.648778317203
FUT1	3.4700919774565	0
FUT10	3.39546818458103	1.93236084716448
FUT11	7.84377826984007	10.4772824744047
FUT2	1.08036736563855	0.919946809014242
FUT3	0.905892233920335	0
FUT4	3.40107030081951	1.00156211650493
FUT5	0	0
FUT6	0.235530689178546	1.0750438418358
FUT7	1.19133732821146	6.96853300682042
FUT8	17.2140201510461	15.4070912578164
FUT9	0.0459885682129051	0
FUZ	4.36881410335471	24.7621325921795
FXN	2.50669469620661	29.6137281983131
FXR1	72.3613639644393	181.645230998595
FXR2	5.97968085006836	15.5735088260077
FXYD1	0	1.39701430333333
FXYD2	0.668592597689325	1.48914424997977
FXYD3	3.31265599016875	0
FXYD4	0	0
FXYD5	132.655811604594	876.668282903678
FXYD6	4.47041366292174	14.6549648733659
FXYD6-FXYD2	0	0
FXYD7	7.54143370854748	3.3499382571946
FYCO1	11.0433946684341	36.7844271897266
FYN	224.787959938441	197.303316732844
FYTTD1	31.9809947167694	84.4037355256891
FZD1	1.10623322243728	0.535811087372686
FZD10	0.129757477918451	0
FZD2	0.492706874128967	1.55277477596742
FZD3	0.152018605713424	0.238100001335277
FZD4	0.148684370311428	0.0448464962360206
FZD5	1.23765916977378	0.0371183042929314
FZD6	0.592945104430965	2.08760766271672
FZD7	0	0
FZD8	0.298882663724303	0
FZD9	0	0
FZR1	41.7484976494869	22.922605290612
G0S2	143.247614125985	2.85918138105855
G2E3	28.537519550031	33.2302851430341
G3BP1	32.6648929568618	198.053441944035
G3BP2	73.1185282727209	442.331539983509
G6PC	0.251924013238358	0
G6PC2	0	0.236362304582931
G6PC3	5.10503881254862	59.472723718701
G6PD	33.6974410788228	60.4634108491909
GAA	28.7155031384605	41.9901884040888
GAB1	9.38590720049826	64.390361298517
GAB2	28.3044474839845	48.0664764295128
GAB3	23.4739544205413	38.032527068062
GAB4	0	0
GABARAP	300.923145200656	862.626491084046
GABARAPL1	33.1931499895336	48.8172228591532
GABARAPL2	359.398641268764	72.6259341014295
GABARAPL3	0	0
GABBR1	41.8280492019813	57.2245655479037
GABBR2	0.140257165428276	0
GABPA	5.25575826798154	16.2326586657687
GABPB1	12.7186453505695	20.1554426045339
GABPB2	10.6290498357913	27.7017747055131
GABRA1	7.91359145190808	0
GABRA2	2.53227819433166	0
GABRA3	2.87469666057742	0
GABRA4	0	0
GABRA5	0	0
GABRA6	0	0
GABRB1	0	0
GABRB2	0.0274463144174281	0.0696063685199636
GABRB3	1.11677001508235	0
GABRD	0.484997581192731	0
GABRE	0	0.199850050523661
GABRG1	0	0
GABRG2	4.38490103821542	0.045094099029043
GABRG3	0.0373013830828675	0
GABRP	7.70354964066073	0
GABRQ	0	0
GABRR1	0	0
GABRR2	2.08999997855925	0.809391144384047
GAD1	0.953941419687987	0
GAD2	0.203143548544025	0
GADD45A	10.5063499729978	2.01587475930479
GADD45B	30.8302194135587	25.5487442796055
GADD45G	2.10567478990901	0.102383280060061
GADD45GIP1	9.86247307108432	8.6643340098586
GADL1	1.48432350176088	0.018673049431256
GAGE1	1.09186447014408	13.1056178697633
GAGE10	0	0
GAGE12B	0	0
GAGE12C	0	0
GAGE12D	0	0
GAGE12E	0	0
GAGE12F	0	0
GAGE12G	0	0
GAGE12H	0	0
GAGE12J	0	0
GAGE13	0	0
GAGE2A	0	0
GAGE2E	0	4.06987085164159
GAK	175.189093647517	53.8531521645628
GAL	3.76628922996515	0
GAL3ST1	0.479748413296345	0
GAL3ST2	0	0
GAL3ST3	0.133459079977802	0
GAL3ST4	2.31596741976542	0.807872966162722
GALC	18.1301678322235	48.6104711351605
GALE	2.28085281449576	12.2935505801232
GALK1	7.47284728480216	17.2755587265816
GALK2	11.1117449922672	38.1705428999841
GALM	2.5968782542914	14.6745967222154
GALNS	19.6480995256918	63.7663789243855
GALNT1	33.2515471701194	65.250384161437
GALNT10	28.1668351782602	48.2278899520408
GALNT11	12.1187696924167	15.6314427240099
GALNT12	5.40728124410818	5.85535155122101
GALNT13	0	0.751452090816823
GALNT14	1.79751484146483	0.369384022087957
GALNT15	9.76132258196107	0
GALNT16	0.464747507993826	0
GALNT18	0	0
GALNT2	11.234288957027	15.3486740934313
GALNT3	2.56230283393584	25.6494921601768
GALNT4	2.22669852355442	0.860551986696809
GALNT5	0.449355806271667	0.0943863203728749
GALNT6	13.5903499406348	7.4805282329962
GALNT7	7.94833058021806	57.3517732533484
GALNT8	0.390561220871773	0.252651176544718
GALNT9	0.243471275921947	0
GALNTL5	0	0
GALNTL6	0.0701643281207	0
GALP	0	0
GALR1	0.235653845621322	0
GALR2	0.637280522685772	0.137433795767539
GALR3	0	0
GALT	19.887668293398	130.116279906317
GAMT	5.49780423336453	3.7655231967146
GAN	1.2058472598415	2.55523368943777
GANAB	28.0234242151358	79.2521579428061
GANC	38.1394118664188	85.0502338802724
GAP43	0	0
GAPDH	162.564784780397	869.718391334535
GAPDHS	0	0
GAPT	18.9766505996748	25.7995326691101
GAPVD1	29.1577534608991	50.9670046007435
GAR1	2.35157915652971	1.98055778229019
